source_dataset,source_record_id,bindingdb_reactant_set_id,bindingdb_monomer_id,target_name,target_organism,uniprot_primary_id,smiles_raw,smiles_canonical,ic50_nm,pIC50,publication_date,bindingdb_date,year,curation_source,article_doi,pmid,chembl_id
bindingdb_articles,8666,8666,5458,Epidermal growth factor receptor,Homo sapiens,P00533,CS(=O)(=O)CCNCCCCOc1ccc2ncnc(Nc3ccc(cc3)S(=O)(=O)c3ccccc3)c2c1,CS(=O)(=O)CCNCCCCOc1ccc2ncnc(Nc3ccc(S(=O)(=O)c4ccccc4)cc3)c2c1,93.0,7.031517051446065,2/24/2003,8/11/2005,2003,Curated from the literature by BindingDB,10.1016/s0960-894x(02)01047-8,12639547,
bindingdb_articles,8667,8667,5459,Epidermal growth factor receptor,Homo sapiens,P00533,CS(=O)(=O)CCNCCCCOc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,CS(=O)(=O)CCNCCCCOc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,27.0,7.568636235841012,2/24/2003,8/11/2005,2003,Curated from the literature by BindingDB,10.1016/s0960-894x(02)01047-8,12639547,
bindingdb_articles,8668,8668,5460,Epidermal growth factor receptor,Homo sapiens,P00533,CS(=O)(=O)CCNCCCCOc1ccc2ncnc(Nc3ccc4n(Cc5cccc(F)c5)ncc4c3)c2c1,CS(=O)(=O)CCNCCCCOc1ccc2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c2c1,24.0,7.619788758288394,2/24/2003,8/11/2005,2003,Curated from the literature by BindingDB,10.1016/s0960-894x(02)01047-8,12639547,
bindingdb_articles,10626,10626,6416,Epidermal growth factor receptor,Homo sapiens,P00533,OCCCNc1cncc(c1)-c1cncc(Nc2cccc(Cl)c2)n1,OCCCNc1cncc(-c2cncc(Nc3cccc(Cl)c3)n2)c1,1360.0,5.866461091629782,7/28/2005,11/7/2005,2005,Curated from the literature by BindingDB,10.1021/jm058205b,16033269,
bindingdb_articles,10627,10627,6417,Epidermal growth factor receptor,Homo sapiens,P00533,OCCCCNc1cncc(c1)-c1cncc(Nc2cccc(Cl)c2)n1,OCCCCNc1cncc(-c2cncc(Nc3cccc(Cl)c3)n2)c1,7400.0,5.130768280269024,7/28/2005,11/7/2005,2005,Curated from the literature by BindingDB,10.1021/jm058205b,16033269,
bindingdb_articles,10602,10602,6416,Epidermal growth factor receptor,Homo sapiens,P00533,OCCCNc1cncc(c1)-c1cncc(Nc2cccc(Cl)c2)n1,OCCCNc1cncc(-c2cncc(Nc3cccc(Cl)c3)n2)c1,1360.0,5.866461091629782,3/24/2005,11/5/2005,2005,Curated from the literature by BindingDB,10.1021/jm040099a,15771433,
bindingdb_articles,10782,10782,3085,Epidermal growth factor receptor,Homo sapiens,P00533,CN1c2c(cnc(n2)Nc3cccc(c3)CO)C=C(C1=O)c4c(cccc4Cl)Cl,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cccc(CO)c3)nc21,82.0,7.086186147616283,10/1/2000,11/16/2005,2000,Curated from the literature by BindingDB,10.1016/s0006-2952(00)00405-6,10974196,
bindingdb_articles,10783,10783,6569,Epidermal growth factor receptor,Homo sapiens,P00533,"Cn1c2nc(Nc3ccc(F)cc3)ncc2cc(-c2c(Cl)cccc2Cl)c1=O |(-.18,-.45,;-.18,1.09,;-1.51,1.86,;-2.84,1.08,;-4.18,1.85,;-5.51,1.08,;-6.84,1.86,;-6.84,3.4,;-8.18,4.17,;-9.51,3.4,;-10.84,4.17,;-9.51,1.86,;-8.18,1.08,;-4.18,3.39,;-2.84,4.16,;-1.51,3.4,;-.18,4.17,;1.16,3.4,;2.49,4.17,;2.49,5.71,;1.16,6.48,;3.83,6.48,;5.16,5.71,;5.16,4.17,;3.83,3.39,;3.83,1.85,;1.16,1.86,;2.49,1.09,)|",Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccc(F)cc3)nc21,380.0,6.42021640338319,10/1/2000,11/16/2005,2000,Curated from the literature by BindingDB,10.1016/s0006-2952(00)00405-6,10974196,
bindingdb_articles,10784,10784,6572,Epidermal growth factor receptor,Homo sapiens,P00533,Cc1cc(ccc1F)Nc2ncc3c(n2)N(C(=O)C(=C3)c4c(cccc4Cl)Cl)C,Cc1cc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)ccc1F,390.0,6.4089353929735005,10/1/2000,11/16/2005,2000,Curated from the literature by BindingDB,10.1016/s0006-2952(00)00405-6,10974196,
bindingdb_articles,11536,11536,6867,Epidermal growth factor receptor,Homo sapiens,P00533,Cc1ccc(F)c(C(=O)n2nc(Nc3ccc(cc3)S(N)(=O)=O)nc2N)c1F,Cc1ccc(F)c(C(=O)n2nc(Nc3ccc(S(N)(=O)=O)cc3)nc2N)c1F,45800.0,4.33913452199613,6/30/2005,12/22/2005,2005,Curated from the literature by BindingDB,10.1021/jm050267e,15974571,
bindingdb_articles,11537,11537,6870,Epidermal growth factor receptor,Homo sapiens,P00533,Cc1ccsc1C(=O)n1nc(Nc2ccc(cc2)S(N)(=O)=O)nc1N,Cc1ccsc1C(=O)n1nc(Nc2ccc(S(N)(=O)=O)cc2)nc1N,8400.0,5.075720713938118,6/30/2005,12/22/2005,2005,Curated from the literature by BindingDB,10.1021/jm050267e,15974571,
bindingdb_articles,39758,39758,21896,Epidermal growth factor receptor,Homo sapiens,P00533,Fc1ccc(Nc2c(cnc3ccc(NCc4cnc[nH]4)cc23)C#N)cc1Cl,N#Cc1cnc2ccc(NCc3cnc[nH]3)cc2c1Nc1ccc(F)c(Cl)c1,30.0,7.522878745280337,9/20/2007,4/30/2008,2007,Curated from the literature by BindingDB,10.1021/jm070436q,17715908,CHEMBL220037
bindingdb_articles,39759,39759,21897,Epidermal growth factor receptor,Homo sapiens,P00533,Fc1ccc(Nc2c(cnc3c(F)cc(NCc4cnc[nH]4)cc23)C#N)cc1Cl,N#Cc1cnc2c(F)cc(NCc3cnc[nH]3)cc2c1Nc1ccc(F)c(Cl)c1,500.0,6.301029995663981,9/20/2007,4/30/2008,2007,Curated from the literature by BindingDB,10.1021/jm070436q,17715908,
bindingdb_articles,39760,39760,21898,Epidermal growth factor receptor,Homo sapiens,P00533,Fc1ccc(Nc2c(cnc3c(Cl)cc(NCc4cnc[nH]4)cc23)C#N)cc1Cl,N#Cc1cnc2c(Cl)cc(NCc3cnc[nH]3)cc2c1Nc1ccc(F)c(Cl)c1,1800.0,5.7447274948966935,9/20/2007,4/30/2008,2007,Curated from the literature by BindingDB,10.1021/jm070436q,17715908,CHEMBL436817
bindingdb_articles,39761,39761,21899,Epidermal growth factor receptor,Homo sapiens,P00533,Fc1ccc(Nc2c(cnc3c(Br)cc(NCc4cnc[nH]4)cc23)C#N)cc1Cl,N#Cc1cnc2c(Br)cc(NCc3cnc[nH]3)cc2c1Nc1ccc(F)c(Cl)c1,3300.0,5.481486060122112,9/20/2007,4/30/2008,2007,Curated from the literature by BindingDB,10.1021/jm070436q,17715908,
bindingdb_articles,39763,39763,21902,Epidermal growth factor receptor,Homo sapiens,P00533,COc1cc(NCc2cnc[nH]2)cc2c(Nc3ccc(F)c(Cl)c3)c(cnc12)C#N,COc1cc(NCc2cnc[nH]2)cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc12,2080.0,5.681936665037238,9/20/2007,4/30/2008,2007,Curated from the literature by BindingDB,10.1021/jm070436q,17715908,
bindingdb_articles,39764,39764,21903,Epidermal growth factor receptor,Homo sapiens,P00533,CS(=O)c1cc(NCc2cnc[nH]2)cc2c(Nc3ccc(F)c(Cl)c3)c(cnc12)C#N,CS(=O)c1cc(NCc2cnc[nH]2)cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc12,5000.0,5.301029995663981,9/20/2007,4/30/2008,2007,Curated from the literature by BindingDB,10.1021/jm070436q,17715908,
bindingdb_articles,39766,39766,21906,Epidermal growth factor receptor,Homo sapiens,P00533,CC(=O)c1cc(NCc2cnc[nH]2)cc2c(Nc3ccc(F)c(Cl)c3)c(cnc12)C#N,CC(=O)c1cc(NCc2cnc[nH]2)cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc12,156.0,6.806875401645538,9/20/2007,4/30/2008,2007,Curated from the literature by BindingDB,10.1021/jm070436q,17715908,
bindingdb_articles,39768,39768,21920,Epidermal growth factor receptor,Homo sapiens,P00533,[O-][n+]1ccccc1CNc1cc(Cl)c2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2c1,N#Cc1cnc2c(Cl)cc(NCc3cccc[n+]3[O-])cc2c1Nc1ccc(F)c(Cl)c1,2900.0,5.537602002101044,9/20/2007,4/30/2008,2007,Curated from the literature by BindingDB,10.1021/jm070436q,17715908,
bindingdb_articles,51091,51091,27961,"Epidermal growth factor receptor [671-1210,L858R]",Homo sapiens,P00533,"Nc1ncnc2n(nc(-c3ccc4nc(Cc5ccccc5)[nH]c4c3)c12)[C@H]1CC[C@@H](CC1)N1CCOCC1 |r,wU:29.37,wD:26.30,(-3.15,6.99,;-3.15,5.45,;-4.48,4.68,;-4.48,3.14,;-3.15,2.37,;-1.82,3.14,;-.35,2.66,;.55,3.91,;-.35,5.15,;.12,6.62,;-.85,7.81,;-.31,9.25,;1.21,9.5,;2.04,10.8,;3.53,10.41,;4.72,11.39,;6.16,10.84,;6.16,9.3,;7.49,8.53,;8.83,9.3,;8.83,10.84,;7.49,11.61,;3.62,8.87,;2.19,8.31,;1.64,6.87,;-1.82,4.68,;.42,1.33,;-.41,.03,;.29,-1.34,;1.83,-1.41,;2.66,-.11,;1.96,1.26,;2.6,-2.74,;1.94,-4.13,;2.81,-5.4,;4.35,-5.28,;5.01,-3.89,;4.14,-2.62,)|",Nc1ncnc2c1c(-c1ccc3nc(Cc4ccccc4)[nH]c3c1)nn2[C@H]1CC[C@H](N2CCOCC2)CC1,270.0,6.568636235841012,3/15/2009,4/5/2009,2009,Curated from the literature by BindingDB,10.1016/j.bmcl.2009.01.086,19217287,CHEMBL249496
bindingdb_articles,51092,51092,27962,"Epidermal growth factor receptor [671-1210,L858R]",Homo sapiens,P00533,"Nc1ncnc2n(nc(-c3ccc4nc(Cc5cccs5)[nH]c4c3)c12)[C@H]1CC[C@@H](CC1)N1CCOCC1 |r,wU:28.36,wD:25.29,(-3.15,6.99,;-3.15,5.45,;-4.48,4.68,;-4.48,3.14,;-3.15,2.37,;-1.82,3.14,;-.35,2.66,;.55,3.91,;-.35,5.15,;.12,6.62,;-.85,7.81,;-.31,9.25,;1.21,9.5,;2.04,10.8,;3.53,10.41,;4.72,11.39,;6.16,10.84,;7.59,11.42,;8.58,10.23,;7.76,8.93,;6.26,9.31,;3.62,8.87,;2.19,8.31,;1.64,6.87,;-1.82,4.68,;.42,1.33,;-.41,.03,;.29,-1.34,;1.83,-1.41,;2.66,-.11,;1.96,1.26,;2.6,-2.74,;1.94,-4.13,;2.81,-5.4,;4.35,-5.28,;5.01,-3.89,;4.14,-2.62,)|",Nc1ncnc2c1c(-c1ccc3nc(Cc4cccs4)[nH]c3c1)nn2[C@H]1CC[C@H](N2CCOCC2)CC1,361.0,6.442492798094342,3/15/2009,4/5/2009,2009,Curated from the literature by BindingDB,10.1016/j.bmcl.2009.01.086,19217287,CHEMBL248877
bindingdb_articles,51093,51093,27963,"Epidermal growth factor receptor [671-1210,L858R]",Homo sapiens,P00533,"Nc1ncnc2n(nc(-c3ccc4nc(Cc5ccccc5Cl)[nH]c4c3)c12)[C@H]1CC[C@@H](CC1)N1CCOCC1 |r,wU:30.38,wD:27.31,(-3.15,6.99,;-3.15,5.45,;-4.48,4.68,;-4.48,3.14,;-3.15,2.37,;-1.82,3.14,;-.35,2.66,;.55,3.91,;-.35,5.15,;.12,6.62,;-.85,7.81,;-.31,9.25,;1.21,9.5,;2.04,10.8,;3.53,10.41,;4.72,11.39,;6.16,10.84,;6.16,9.3,;7.49,8.53,;8.83,9.3,;8.83,10.84,;7.49,11.61,;7.49,13.15,;3.62,8.87,;2.19,8.31,;1.64,6.87,;-1.82,4.68,;.42,1.33,;-.41,.03,;.29,-1.34,;1.83,-1.41,;2.66,-.11,;1.96,1.26,;2.6,-2.74,;1.94,-4.13,;2.81,-5.4,;4.35,-5.28,;5.01,-3.89,;4.14,-2.62,)|",Nc1ncnc2c1c(-c1ccc3nc(Cc4ccccc4Cl)[nH]c3c1)nn2[C@H]1CC[C@H](N2CCOCC2)CC1,65.0,7.187086643357144,3/15/2009,4/5/2009,2009,Curated from the literature by BindingDB,10.1016/j.bmcl.2009.01.086,19217287,CHEMBL251732
bindingdb_articles,51094,51094,27964,"Epidermal growth factor receptor [671-1210,L858R]",Homo sapiens,P00533,"COc1ccccc1Cc1nc2ccc(cc2[nH]1)-c1nn([C@H]2CC[C@@H](CC2)N2CCOCC2)c2ncnc(N)c12 |r,wU:24.30,wD:21.23,(8.83,13.92,;7.49,13.15,;7.49,11.61,;8.83,10.84,;8.83,9.3,;7.49,8.53,;6.16,9.3,;6.16,10.84,;4.72,11.39,;3.53,10.41,;2.04,10.8,;1.21,9.5,;-.31,9.25,;-.85,7.81,;.12,6.62,;1.64,6.87,;2.19,8.31,;3.62,8.87,;-.35,5.15,;.55,3.91,;-.35,2.66,;.42,1.33,;-.41,.03,;.29,-1.34,;1.83,-1.41,;2.66,-.11,;1.96,1.26,;2.6,-2.74,;1.94,-4.13,;2.81,-5.4,;4.35,-5.28,;5.01,-3.89,;4.14,-2.62,;-1.82,3.14,;-3.15,2.37,;-4.48,3.14,;-4.48,4.68,;-3.15,5.45,;-3.15,6.99,;-1.82,4.68,)|",COc1ccccc1Cc1nc2ccc(-c3nn([C@H]4CC[C@H](N5CCOCC5)CC4)c4ncnc(N)c34)cc2[nH]1,58.0,7.236572006437063,3/15/2009,4/5/2009,2009,Curated from the literature by BindingDB,10.1016/j.bmcl.2009.01.086,19217287,CHEMBL437584
bindingdb_articles,51095,51095,27965,"Epidermal growth factor receptor [671-1210,L858R]",Homo sapiens,P00533,"COc1ccccc1Cc1nc2ccc(cc2[nH]1)-c1nn([C@H]2CC[C@@H](CC2)N2CCNCC2)c2ncnc(N)c12 |r,wU:24.30,wD:21.23,(8.83,13.92,;7.49,13.15,;7.49,11.61,;8.83,10.84,;8.83,9.3,;7.49,8.53,;6.16,9.3,;6.16,10.84,;4.72,11.39,;3.53,10.41,;2.04,10.8,;1.21,9.5,;-.31,9.25,;-.85,7.81,;.12,6.62,;1.64,6.87,;2.19,8.31,;3.62,8.87,;-.35,5.15,;.55,3.91,;-.35,2.66,;.42,1.33,;-.41,.03,;.29,-1.34,;1.83,-1.41,;2.66,-.11,;1.96,1.26,;2.6,-2.74,;1.94,-4.13,;2.81,-5.4,;4.35,-5.28,;5.01,-3.89,;4.14,-2.62,;-1.82,3.14,;-3.15,2.37,;-4.48,3.14,;-4.48,4.68,;-3.15,5.45,;-3.15,6.99,;-1.82,4.68,)|",COc1ccccc1Cc1nc2ccc(-c3nn([C@H]4CC[C@H](N5CCNCC5)CC4)c4ncnc(N)c34)cc2[nH]1,30.0,7.522878745280337,3/15/2009,4/5/2009,2009,Curated from the literature by BindingDB,10.1016/j.bmcl.2009.01.086,19217287,
bindingdb_articles,51096,51096,27966,"Epidermal growth factor receptor [671-1210,L858R]",Homo sapiens,P00533,"COc1ccccc1Cc1nc2ccc(cc2[nH]1)-c1nn([C@H]2CC[C@@H](CC2)N2CCN(CC2)C(C)=O)c2ncnc(N)c12 |r,wU:24.30,wD:21.23,(8.83,13.92,;7.49,13.15,;7.49,11.61,;8.83,10.84,;8.83,9.3,;7.49,8.53,;6.16,9.3,;6.16,10.84,;4.72,11.39,;3.53,10.41,;2.04,10.8,;1.21,9.5,;-.31,9.25,;-.85,7.81,;.12,6.62,;1.64,6.87,;2.19,8.31,;3.62,8.87,;-.35,5.15,;.55,3.91,;-.35,2.66,;.42,1.33,;-.41,.03,;.29,-1.34,;1.83,-1.41,;2.66,-.11,;1.96,1.26,;2.6,-2.74,;1.94,-4.13,;2.81,-5.4,;4.35,-5.28,;5.01,-3.89,;4.14,-2.62,;5.22,-6.55,;4.55,-7.94,;6.75,-6.43,;-1.82,3.14,;-3.15,2.37,;-4.48,3.14,;-4.48,4.68,;-3.15,5.45,;-3.15,6.99,;-1.82,4.68,)|",COc1ccccc1Cc1nc2ccc(-c3nn([C@H]4CC[C@H](N5CCN(C(C)=O)CC5)CC4)c4ncnc(N)c34)cc2[nH]1,130.0,6.886056647693163,3/15/2009,4/5/2009,2009,Curated from the literature by BindingDB,10.1016/j.bmcl.2009.01.086,19217287,
bindingdb_articles,51097,51097,27967,"Epidermal growth factor receptor [671-1210,L858R]",Homo sapiens,P00533,"CCOC(=O)N1CCN(CC1)[C@H]1CC[C@@H](CC1)n1nc(-c2ccc3nc(Cc4ccccc4OC)[nH]c3c2)c2c(N)ncnc12 |r,wU:11.11,wD:14.18,(3.22,-10.25,;4.55,-9.48,;4.55,-7.94,;5.22,-6.55,;6.75,-6.43,;4.35,-5.28,;2.81,-5.4,;1.94,-4.13,;2.6,-2.74,;4.14,-2.62,;5.01,-3.89,;1.83,-1.41,;.29,-1.34,;-.41,.03,;.42,1.33,;1.96,1.26,;2.66,-.11,;-.35,2.66,;.55,3.91,;-.35,5.15,;.12,6.62,;-.85,7.81,;-.31,9.25,;1.21,9.5,;2.04,10.8,;3.53,10.41,;4.72,11.39,;6.16,10.84,;6.16,9.3,;7.49,8.53,;8.83,9.3,;8.83,10.84,;7.49,11.61,;7.49,13.15,;8.83,13.92,;3.62,8.87,;2.19,8.31,;1.64,6.87,;-1.82,4.68,;-3.15,5.45,;-3.15,6.99,;-4.48,4.68,;-4.48,3.14,;-3.15,2.37,;-1.82,3.14,)|",CCOC(=O)N1CCN([C@H]2CC[C@H](n3nc(-c4ccc5nc(Cc6ccccc6OC)[nH]c5c4)c4c(N)ncnc43)CC2)CC1,30.0,7.522878745280337,3/15/2009,4/5/2009,2009,Curated from the literature by BindingDB,10.1016/j.bmcl.2009.01.086,19217287,
bindingdb_articles,51098,51098,27968,"Epidermal growth factor receptor [671-1210,L858R]",Homo sapiens,P00533,"COc1ccccc1Cc1nc2ccc(cc2[nH]1)-c1nn([C@H]2CC[C@@H](CC2)N2CCN(CC2)C(=O)N(C)C)c2ncnc(N)c12 |r,wU:24.30,wD:21.23,(8.83,13.92,;7.49,13.15,;7.49,11.61,;8.83,10.84,;8.83,9.3,;7.49,8.53,;6.16,9.3,;6.16,10.84,;4.72,11.39,;3.53,10.41,;2.04,10.8,;1.21,9.5,;-.31,9.25,;-.85,7.81,;.12,6.62,;1.64,6.87,;2.19,8.31,;3.62,8.87,;-.35,5.15,;.55,3.91,;-.35,2.66,;.42,1.33,;-.41,.03,;.29,-1.34,;1.83,-1.41,;2.66,-.11,;1.96,1.26,;2.6,-2.74,;1.94,-4.13,;2.81,-5.4,;4.35,-5.28,;5.01,-3.89,;4.14,-2.62,;5.22,-6.55,;6.75,-6.43,;4.55,-7.94,;4.55,-9.48,;3.05,-7.6,;-1.82,3.14,;-3.15,2.37,;-4.48,3.14,;-4.48,4.68,;-3.15,5.45,;-3.15,6.99,;-1.82,4.68,)|",COc1ccccc1Cc1nc2ccc(-c3nn([C@H]4CC[C@H](N5CCN(C(=O)N(C)C)CC5)CC4)c4ncnc(N)c34)cc2[nH]1,25.0,7.6020599913279625,3/15/2009,4/5/2009,2009,Curated from the literature by BindingDB,10.1016/j.bmcl.2009.01.086,19217287,
bindingdb_articles,51099,51099,27969,"Epidermal growth factor receptor [671-1210,L858R]",Homo sapiens,P00533,"COCCCN1CCN(CC1)[C@H]1CC[C@@H](CC1)n1nc(-c2ccc3nc(Cc4ccccc4OC)[nH]c3c2)c2c(N)ncnc12 |r,wU:11.11,wD:14.18,(10.03,-8.85,;9.16,-7.58,;7.62,-7.7,;6.75,-6.43,;5.22,-6.55,;4.35,-5.28,;2.81,-5.4,;1.94,-4.13,;2.6,-2.74,;4.14,-2.62,;5.01,-3.89,;1.83,-1.41,;.29,-1.34,;-.41,.03,;.42,1.33,;1.96,1.26,;2.66,-.11,;-.35,2.66,;.55,3.91,;-.35,5.15,;.12,6.62,;-.85,7.81,;-.31,9.25,;1.21,9.5,;2.04,10.8,;3.53,10.41,;4.72,11.39,;6.16,10.84,;6.16,9.3,;7.49,8.53,;8.83,9.3,;8.83,10.84,;7.49,11.61,;7.49,13.15,;8.83,13.92,;3.62,8.87,;2.19,8.31,;1.64,6.87,;-1.82,4.68,;-3.15,5.45,;-3.15,6.99,;-4.48,4.68,;-4.48,3.14,;-3.15,2.37,;-1.82,3.14,)|",COCCCN1CCN([C@H]2CC[C@H](n3nc(-c4ccc5nc(Cc6ccccc6OC)[nH]c5c4)c4c(N)ncnc43)CC2)CC1,58.0,7.236572006437063,3/15/2009,4/5/2009,2009,Curated from the literature by BindingDB,10.1016/j.bmcl.2009.01.086,19217287,
bindingdb_articles,51100,51100,27970,"Epidermal growth factor receptor [671-1210,L858R]",Homo sapiens,P00533,"COc1ccccc1Cc1nc2ccc(cc2[nH]1)-c1nn([C@H]2CC[C@@H](CC2)N2CCN(CC3CC3)CC2)c2ncnc(N)c12 |r,wU:24.30,wD:21.23,(8.83,13.92,;7.49,13.15,;7.49,11.61,;8.83,10.84,;8.83,9.3,;7.49,8.53,;6.16,9.3,;6.16,10.84,;4.72,11.39,;3.53,10.41,;2.04,10.8,;1.21,9.5,;-.31,9.25,;-.85,7.81,;.12,6.62,;1.64,6.87,;2.19,8.31,;3.62,8.87,;-.35,5.15,;.55,3.91,;-.35,2.66,;.42,1.33,;-.41,.03,;.29,-1.34,;1.83,-1.41,;2.66,-.11,;1.96,1.26,;2.6,-2.74,;1.94,-4.13,;2.81,-5.4,;4.35,-5.28,;5.22,-6.55,;6.75,-6.43,;8.01,-5.54,;8.15,-7.08,;5.01,-3.89,;4.14,-2.62,;-1.82,3.14,;-3.15,2.37,;-4.48,3.14,;-4.48,4.68,;-3.15,5.45,;-3.15,6.99,;-1.82,4.68,)|",COc1ccccc1Cc1nc2ccc(-c3nn([C@H]4CC[C@H](N5CCN(CC6CC6)CC5)CC4)c4ncnc(N)c34)cc2[nH]1,3.0,8.522878745280337,3/15/2009,4/5/2009,2009,Curated from the literature by BindingDB,10.1016/j.bmcl.2009.01.086,19217287,
bindingdb_articles,51111,51111,27971,Epidermal growth factor receptor,Homo sapiens,P00533,Fc1cccc(COc2ccc(Nc3ncnc4cc(sc34)C#C)cc2Cl)c1,C#Cc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2s1,24.0,7.619788758288394,2/26/2008,4/5/2009,2008,Curated from the literature by BindingDB,10.1073/pnas.0708281105,18287036,
bindingdb_articles,51112,51112,27972,Epidermal growth factor receptor,Homo sapiens,P00533,C[C@H](N)C#Cc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2s1 |r|,C[C@H](N)C#Cc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2s1,64.0,7.1938200260161125,2/26/2008,4/5/2009,2008,Curated from the literature by BindingDB,10.1073/pnas.0708281105,18287036,
bindingdb_articles,51113,51113,27973,Epidermal growth factor receptor,Homo sapiens,P00533,Fc1cccc(COc2ccc(Nc3ncnc4cc(sc34)C#C[C@H]3CCCN3)cc2Cl)c1 |r|,Fc1cccc(COc2ccc(Nc3ncnc4cc(C#C[C@H]5CCCN5)sc34)cc2Cl)c1,7.0,8.154901959985743,2/26/2008,4/5/2009,2008,Curated from the literature by BindingDB,10.1073/pnas.0708281105,18287036,
bindingdb_articles,51114,51114,27974,Epidermal growth factor receptor,Homo sapiens,P00533,Nc1cnc(cn1)C#Cc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2s1,Nc1cnc(C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)cn1,47.0,7.327902142064282,2/26/2008,4/5/2009,2008,Curated from the literature by BindingDB,10.1073/pnas.0708281105,18287036,
bindingdb_articles,51115,51115,27975,Epidermal growth factor receptor,Homo sapiens,P00533,Fc1cccc(COc2ccc(Nc3ncnc4sc(cc34)C#C)cc2Cl)c1,C#Cc1cc2c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncnc2s1,71.0,7.1487416512809245,2/26/2008,4/5/2009,2008,Curated from the literature by BindingDB,10.1073/pnas.0708281105,18287036,
bindingdb_articles,51116,51116,27976,Epidermal growth factor receptor,Homo sapiens,P00533,C[C@H](N)C#Cc1cc2c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncnc2s1 |r|,C[C@H](N)C#Cc1cc2c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncnc2s1,69.0,7.161150909262744,2/26/2008,4/5/2009,2008,Curated from the literature by BindingDB,10.1073/pnas.0708281105,18287036,
bindingdb_articles,51117,51117,27977,Epidermal growth factor receptor,Homo sapiens,P00533,Fc1cccc(COc2ccc(Nc3ncnc4sc(cc34)C#C[C@H]3CCCN3)cc2Cl)c1 |r|,Fc1cccc(COc2ccc(Nc3ncnc4sc(C#C[C@H]5CCCN5)cc34)cc2Cl)c1,109.0,6.962573502059376,2/26/2008,4/5/2009,2008,Curated from the literature by BindingDB,10.1073/pnas.0708281105,18287036,
bindingdb_articles,51118,51118,27978,Epidermal growth factor receptor,Homo sapiens,P00533,Nc1cnc(cn1)C#Cc1cc2c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncnc2s1,Nc1cnc(C#Cc2cc3c(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)ncnc3s2)cn1,372.0,6.429457060118103,2/26/2008,4/5/2009,2008,Curated from the literature by BindingDB,10.1073/pnas.0708281105,18287036,
bindingdb_articles,51119,51119,5445,Epidermal growth factor receptor,Homo sapiens,P00533,CS(=O)(=O)CCNCc1ccc(o1)-c1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,11.0,7.958607314841775,2/26/2008,4/5/2009,2008,Curated from the literature by BindingDB,10.1073/pnas.0708281105,18287036,CHEMBL554
bindingdb_articles,51749,51749,28489,Epidermal growth factor receptor,Homo sapiens,P00533,Fc1cccc(COc2ccc(Nc3ncnc4cc(sc34)C#C[C@@H]3C[C@H](CN3)OC(=O)N3CCOCC3)cc2Cl)c1 |r|,O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1)N1CCOCC1,80.0,7.096910013008056,3/1/2009,4/20/2009,2009,Curated from the literature by BindingDB,10.1016/j.bmcl.2009.01.080,19208477,
bindingdb_articles,51750,51750,28490,Epidermal growth factor receptor,Homo sapiens,P00533,Clc1cc(Nc2ncnc3cc(sc23)C#C[C@@H]2C[C@H](CN2)OC(=O)N2CCOCC2)ccc1OCc1ccccn1 |r|,O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c3s2)C1)N1CCOCC1,50.0,7.301029995663981,3/1/2009,4/20/2009,2009,Curated from the literature by BindingDB,10.1016/j.bmcl.2009.01.080,19208477,
